"ID","DESCRIPTION","REACTION","GPR","REVERSIBLE","LOWER.BOUND","UPPER.BOUND","OBJECTIVE"
"CHSTEROLt","cholesterol efflux (ATP depedent)","h2o[c] + atp[c] + chsterol[c]  => adp[c] + h[c] + pi[c] + chsterol[e] ","(19.1) or (64240.1 and 64241.1)",0,0,1000,0
"CHSTEROLt1","cholesterol intracellular transport","chsterol[l]  <=> chsterol[m] ","(10948.1)",1,-1000,1000,0
"CHSTEROLt2","cholesterol intracellular transport","chsterol[r]  <=> chsterol[m] ","",1,-1000,1000,0
"CHSTEROLt3","cholesterol intracellular transport","chsterol[c]  <=> chsterol[m] ","",1,-1000,1000,0
"CHSTEROLtg","cholesterol efflux (ATP depedent), golgi","h2o[c] + atp[c] + chsterol[g]  => adp[c] + h[c] + pi[c] + chsterol[c] ","(19.1)",0,0,1000,0
"CHTNASE","chitinase","2 h2o[c] + chtn[c]  => 3 acgam[c] ","(27159.1) or (54682.1) or (1118.1)",0,0,1000,0
"CHTNASEe","chitinase, extracellular","2 h2o[e] + chtn[e]  => 3 acgam[e] ","(27159.2)",0,0,1000,0
"CITL","Citrate lyase","cit[c]  => ac[c] + oaa[c] ","(171425.1) or (171425.2)",0,0,1000,0
"CITMCOAHm","L-Citramalyl-CoA hydro-lyase, mitochondrial","h2o[m] + itaccoa[m]  <=> citmcoa_L[m] ","",1,-1000,1000,0
"CITMCOALm","L-Citramalyl-CoA pyruvate-lyase","citmcoa_L[m]  => pyr[m] + accoa[m] ","",0,0,1000,0
"CITRtm","citrulline mitochondrial transport via proton antiport","citr_L[m]  <=> citr_L[c] ","(83884.1) or (10166.1)",1,-1000,1000,0
"CITt4_2","citrate transport via sodium symport","2 na1[e] + cit[e]  <=> 2 na1[c] + cit[c] ","(9058.1)",1,-1000,1000,0
"CITtam","citrate transport, mitochondrial","cit[c] + mal_L[m]  <=> cit[m] + mal_L[c] ","6576.1",1,-1000,1000,0
"CITtbm","citrate transport, mitochondrial","cit[c] + pep[m]  <=> pep[c] + cit[m] ","6576.1",1,-1000,1000,0
"CK","ATP Creatine kinase","atp[m] + creat[m]  <=> adp[m] + pcreat[m] ","(1159.1) or (1160.1) or (548596.1)",1,-1000,1000,0
"CKc","ATP Creatine kinase (c)","atp[c] + creat[c]  <=> adp[c] + pcreat[c] ","(1152.1) or (1158.1) and (1152.1) or (1158.1)",1,-1000,1000,0
"CLFORtex","chloride transport via formate countertransport","cl[e] + 2 for[c]  => cl[c] + 2 for[e] ","(5172.1)",0,0,1000,0
"CLHCO3tex2","chloride transport via bicarbonate countertransport (2:1)","hco3[c] + 2 cl[e]  => hco3[e] + 2 cl[c] ","(65010.1) or (65010.3) or (65010.2)",0,0,1000,0
"CLI2tex","chloride transport via iodide countertransport","cl[e] + 2 i[c]  => cl[c] + 2 i[e] ","(5172.1)",0,0,1000,0
"CLOHtex2","chloride transport via hydroxide countertransport (2:1)","h2o[c] + 2 cl[e]  => h2o[e] + 2 cl[c] ","(65010.1) or (65010.3) or (65010.2)",0,0,1000,0
"CLOXAtex2","chloride transport via oxalate countertransport (2:1)","2 cl[e] + oxa[c]  => 2 cl[c] + oxa[e] ","(65010.1) or (65010.3) or (65010.2)",0,0,1000,0
"CLPNDCOAtx","fatty acid intracellular transport","clpndcoa[c]  <=> clpndcoa[x] ","",1,-1000,1000,0
"CLPNDCPT1","carnitine O-palmitoyltransferase","crn[c] + clpndcoa[c]  => coa[c] + clpndcrn[c] ","(1375.1) or (1375.3) or (1375.4) or (126129.1) or (1374.1) or (1375.2)",0,0,1000,0
"CLPNDCPT2","carnitine transferase","coa[m] + clpndcrn[m]  => crn[m] + clpndcoa[m] ","(1376.1)",0,0,1000,0
"CLPNDCRNt","transport into the mitochondria (carnitine)","clpndcrn[c]  => clpndcrn[m] ","(788.1)",0,0,1000,0
"CLPNDt","fatty acid transport via diffusion","clpnd[e]  <=> clpnd[c] ","",1,-1000,1000,0
"CLS_hs","cardiolipin synthase (homo sapiens)","cdpdag_hs[c] + pglyc_hs[c]  => h[c] + cmp[c] + clpn_hs[c] ","(54675.1)",0,0,1000,0
"CMPACNAtg","CMP-Sia Golgi transport via CMP antiport","cmp[g] + cmpacna[c]  <=> cmp[c] + cmpacna[g] ","(10559.1)",1,-1000,1000,0
"CMPACNAtn","CMP-Sia nuclear export","cmpacna[n]  => cmpacna[c] ","",0,0,1000,0
"CMPSAS","CMP sialic acid synthase","acnam[c] + ctp[c]  => ppi[c] + cmpacna[c] ","55907.1",0,0,1000,0
"CMPSASn","CMP sialic acid synthase, nuclear","acnam[n] + ctp[n]  => cmpacna[n] + ppi[n] ","(55907.1)",0,0,1000,0
"CO2t","CO2 transporter via diffusion","co2[e]  <=> co2[c] ","",1,-1000,1000,0
"CO2ter","CO2 endoplasmic reticular transport via diffusion","co2[c]  <=> co2[r] ","",1,-1000,1000,0
"CO2tg","CO2 Golgi transport","co2[c]  <=> co2[g] ","",1,-1000,1000,0
"CO2tm","CO2 transport (diffusion), mitochondrial","co2[c]  <=> co2[m] ","",1,-1000,1000,0
"CO2tn","CO2 nuclear transport via diffusion","co2[n]  <=> co2[c] ","",1,-1000,1000,0
"CO2tp","CO2 peroxisomal transport","co2[c]  <=> co2[x] ","",1,-1000,1000,0
"COAtg","CoA transport in Golgi via diffusion","coa[c]  <=> coa[g] ","",1,-1000,1000,0
"COAtl","CoA transport in lysosome via diffusion","coa[c]  <=> coa[l] ","",1,-1000,1000,0
"COAtm","CoA transporter","coa[c]  <=> coa[m] ","(8034.1)",1,-1000,1000,0
"COAtn","coenzyme A transport, nuclear","coa[c]  <=> coa[n] ","",1,-1000,1000,0
"COAtp","coenzyme A transport, peroxisomal","coa[c]  <=> coa[x] ","",1,-1000,1000,0
"COAtr","COA transporter, endoplasmic reticulum","coa[c]  <=> coa[r] ","",1,-1000,1000,0
"COKECBESr","Carboxylesterase (cocaine) (er)","h2o[r] + coke[r]  => h[r] + bz[r] + egme[r] ","(8824.1)",0,0,1000,0
"COQ3m","methyltransferase COQ3","amet[m] + 2dpmhobq[m]  => h[m] + ahcys[m] + q10[m] ","(51805.1)",0,0,1000,0
"COQ5m","Ubiquinone biosynthesis methyltransferase COQ5","amet[m] + 2dp6mobq[m]  => h[m] + ahcys[m] + 2dp6mobq_me[m] ","",0,0,1000,0
"COQ6m","Ubiquinone biosynthesis monooxgenase COQ6","o2[m] + 2dp6mep[m]  => h2o[m] + 2dp6mobq[m] ","(51004.1) or (51004.2)",0,0,1000,0
"COQ7m","Ubiquinone biosynthesis COQ7","h[m] + nadph[m] + o2[m] + 2dp6mobq_me[m]  => h2o[m] + nadp[m] + 2dpmhobq[m] ","(10229.1)",0,0,1000,0
"CORE2GTg","Core 2 acetylglucosaminyltransferase, Golgi apparatus","T_antigen[g] + uacgam[g]  => h[g] + udp[g] + core2[g] ","(9245.1) or (2650.1) or (51301.1)",0,0,1000,0
"CORE3GTg","Core 3 beta-GlcNAc-transferase, Golgi apparatus","uacgam[g] + Tn_antigen[g]  => h[g] + udp[g] + core3[g] ","(192134.1)",0,0,1000,0
"CORE4GTg","Core 4 beta6-GalNAc-transferase, Golgi apparatus","uacgam[g] + core3[g]  => h[g] + udp[g] + core4[g] ","(9245.1)",0,0,1000,0
"CORE5GTg","Core 5 alpha-GalNAc-transferase, Golgi apparatus","udpacgal[g] + Tn_antigen[g]  => h[g] + udp[g] + core5[g] ","",0,0,1000,0
"CORE6GTg","Core 6 beta-GlcNAc-transferase A, Golgi apparatus","uacgam[g] + Tn_antigen[g]  => h[g] + udp[g] + core6[g] ","(2650.1)",0,0,1000,0
"CORE7GTg","Core 7 alpha-GalNAc-transferase, Golgi apparatus","udpacgal[g] + Tn_antigen[g]  => h[g] + udp[g] + core7[g] ","",0,0,1000,0
"CORE8GTg","N-acetylgalactosamine 3-alpha-galactosyltransferase, Golgi apparatus","udpgal[g] + Tn_antigen[g]  => h[g] + udp[g] + core8[g] ","",0,0,1000,0
"COt","CO transporter via diffusion","co[c]  <=> co[e] ","",1,-1000,1000,0
"COUCOAFm","p-coumaroyl-CoA formation","coa[m] + atp[m] + T4hcinnm[m]  => coucoa[m] + amp[m] + ppi[m] ","",0,0,1000,0
"COUMARINte","xenobiotic transport","coumarin[e]  <=> coumarin[c] ","",1,-1000,1000,0
"CPCTDTX","choline-phosphate cytidylyltransferase","h[c] + ctp[c] + ntm2amep[c]  => ppi[c] + cmpntm2amep[c] ","(9468.1) or (5130.1)",0,0,1000,0
"CPPPGO","coproporphyrinogen oxidase (O2 required)","o2[c] + 2 h[c] + cpppg3[c]  => 2 h2o[c] + 2 co2[c] + pppg9[c] ","(1371.1)",0,0,1000,0
"CREATt4_2_r","Creatine transport (sodium symport) (2:1)","2 na1[e] + creat[e]  <=> 2 na1[c] + creat[c] ","(6535.1) or (386757.1)",1,-1000,1000,0
"CREATtmdiffir","Creatine transport to/from mitochondria via diffusion","creat[c]  => creat[m] ","",0,0,1000,0
"CRMPte","crmp hs transport","crmp_hs[c]  <=> crmp_hs[e] ","",1,-1000,1000,0
"CRNCAR3tp","carnitine-propcarnitine carrier, peroxisomal","crn[c] + pcrn[x]  => crn[x] + pcrn[c] ","",0,0,1000,0
"CRNCARtp","carnitine-acetylcarnitine carrier, peroxisomal","crn[c] + acrn[x]  => acrn[c] + crn[x] ","(1384.1)",0,0,1000,0
"CRNt","L-carnitine reversible transport","crn[e]  <=> crn[c] ","(6584.1)",1,-1000,1000,0
"CRNtHa","L-carnitine outward transport (H+ antiport)","h[e] + crn[c]  => h[c] + crn[e] ","(6583.1)",0,0,1000,0
"CRNtim","L-carnitine transport out of mitochondria via diffusion","crn[m]  => crn[c] ","(788.1)",0,0,1000,0
"CRNtuNa","L-carnitine inward transport by Na+ symport","na1[e] + crn[e]  => na1[c] + crn[c] ","(6584.1)",0,0,1000,0
"CRNtx","carnitine transport peroxisome to mitochondria","dmnoncrn[x]  <=> dmnoncrn[m] ","",1,-1000,1000,0
"CRTNsyn","Creatinine synthase","pcreat[c]  => h[c] + pi[c] + crtn[c] ","",0,0,1000,0
"CRTSLt","cortisol transport","crtsl[e]  <=> crtsl[c] ","",1,-1000,1000,0
"CRTSLtm","cortisol intracellular transport","crtsl[c]  <=> crtsl[m] ","",1,-1000,1000,0
"CRTSLtr","cortisol intracellular transport","crtsl[c]  <=> crtsl[r] ","",1,-1000,1000,0
"CRTSTRNt","corticosterone  transport","crtstrn[e]  <=> crtstrn[c] ","",1,-1000,1000,0
"CRTSTRNtm","corticosterone intracellular transport","crtstrn[c]  <=> crtstrn[m] ","",1,-1000,1000,0
"CRTSTRNtr","corticosterone intracellular transport","crtstrn[c]  <=> crtstrn[r] ","",1,-1000,1000,0
"CRVNCtr","fatty acid transport via diffusion","crvnc[e]  <=> crvnc[c] ","",1,-1000,1000,0
"CSAPASEly","chondroitin sulfate A proteoglycan protease, lysosome (endosome)","h2o[l] + cspg_a[l]  => Ser_Gly_Ala_X_Gly[l] + cs_a[l] ","",0,0,1000,0
"CSBPASEly","chondroitin sulfate B proteoglycan protease, lysosome (endosome)","h2o[l] + cspg_b[l]  => Ser_Gly_Ala_X_Gly[l] + cs_b[l] ","",0,0,1000,0
"CSCPASEly","chondroitin sulfate C proteoglycan protease, lysosome (endosome)","h2o[l] + cspg_c[l]  => Ser_Gly_Ala_X_Gly[l] + cs_c[l] ","",0,0,1000,0
"CSDPASEly","chondroitin sulfate D proteoglycan protease, lysosome (endosome)","h2o[l] + cspg_d[l]  => Ser_Gly_Ala_X_Gly[l] + cs_d[l] ","",0,0,1000,0
"CSEPASEly","chondroitin sulfate E proteoglycan protease, lysosome (endosome)","h2o[l] + cspg_e[l]  => Ser_Gly_Ala_X_Gly[l] + cs_e[l] ","",0,0,1000,0
"CSm","citrate synthase","h2o[m] + accoa[m] + oaa[m]  => h[m] + coa[m] + cit[m] ","(1431.1) or (1431.2)",0,0,1000,0
"CSNAT2m","carnitine O-aceyltransferase, mitochondrial","coa[m] + pcrn[m]  <=> ppcoa[m] + crn[m] ","(1384.1)",1,-1000,1000,0
"CSNAT2x","carnitine dimethyl nonanoyl transferase, revsible, peroxisomal","crn[x] + dmnoncoa[x]  <=> coa[x] + dmnoncrn[x] ","(54677.1) or (1384.2)",1,-1000,1000,0
"CSNAT3x","carnitine O-aceyltransferase, peroxisomal","crn[x] + ppcoa[x]  <=> coa[x] + pcrn[x] ","(1384.2)",1,-1000,1000,0
"CSNATer","carnitine O-acetyltransferase, endolasmic reticulum","accoa[r] + crn[r]  <=> coa[r] + acrn[r] ","(1384.3)",1,-1000,1000,0
"CSNATm","carnitine O-aceyltransferase, mitochondrial","coa[m] + acrn[m]  <=> accoa[m] + crn[m] ","(1384.1)",1,-1000,1000,0
"CSNATp","carnitine O-acetyltransferase, reverse direction, peroxisomal","accoa[x] + crn[x]  <=> coa[x] + acrn[x] ","(1384.2)",1,-1000,1000,0
"CSNATr","carnitine O-acetyltransferase","accoa[c] + crn[c]  <=> coa[c] + acrn[c] ","(1384.1)",1,-1000,1000,0
"CSND","Cytosine deaminase","h2o[c] + h[c] + csn[c]  => nh4[c] + ura[c] ","",0,0,1000,0
"CSNt","cytosine transport via facilated diffusion","csn[e]  <=> csn[c] ","(3177.1)",1,-1000,1000,0
"CSPG_At","chondroitin sulfate A transport, golgi to extracellular","cspg_a[g]  => cspg_a[e] ","",0,0,1000,0
"CSPG_Atly","chondroitin sulfate A transport, extracellular to lysosome","cspg_a[e]  => cspg_a[l] ","",0,0,1000,0
"CSPG_Bt","chondroitin sulfate B transport, golgi to extracellular","cspg_b[g]  => cspg_b[e] ","",0,0,1000,0
"CSPG_Btly","chondroitin sulfate B transport, extracellular to lysosome","cspg_b[e]  => cspg_b[l] ","",0,0,1000,0
"CSPG_Ct","chondroitin sulfate C transport, golgi to extracellular","cspg_c[g]  => cspg_c[e] ","",0,0,1000,0
"CSPG_Ctly","chondroitin sulfate C transport, extracellular to lysosome","cspg_c[e]  => cspg_c[l] ","",0,0,1000,0
"CSPG_Dt","chondroitin sulfate D transport, golgi to extracellular","cspg_d[g]  => cspg_d[e] ","",0,0,1000,0
"CSPG_Dtly","chondroitin sulfate D transport, extracellular to lysosome","cspg_d[e]  => cspg_d[l] ","",0,0,1000,0
"CSPG_Et","chondroitin sulfate E transport, golgi to extracellular","cspg_e[g]  => cspg_e[e] ","",0,0,1000,0
"CSPG_Etly","chondroitin sulfate E transport, extracellular to lysosome","cspg_e[e]  => cspg_e[l] ","",0,0,1000,0
"CTPS1","CTP synthase (NH3)","nh4[c] + atp[c] + utp[c]  => adp[c] + 2 h[c] + pi[c] + ctp[c] ","(1503.1) or (56474.1)",0,0,1000,0
"CTPS2","CTP synthase (glutamine)","h2o[c] + atp[c] + gln_L[c] + utp[c]  => adp[c] + 2 h[c] + pi[c] + glu_L[c] + ctp[c] ","(1503.1) or (56474.1)",0,0,1000,0
"CTPtn","CTP diffusion in nucleus","ctp[c]  <=> ctp[n] ","",1,-1000,1000,0
"CYANt","Cyanide transport via diffusion (extracellular to cytosol)","cyan[e]  <=> cyan[c] ","",1,-1000,1000,0
"CYANtm","Cyanide transport via diffusion (mitochondrial)","cyan[c]  <=> cyan[m] ","",1,-1000,1000,0
"CYOOm2","cytochrome c oxidase, mitochondrial Complex IV","o2[m] + 4 focytC[m]  => 4 h[m] + 2 h2o[m] + 4 ficytC[m] ","(7384.1) and (7388.1) and (4519.1) and (10975.1) and (29796.2) and (7385.1) and (1537.1) and (7386.1) and (27089.1) and (7381.1) or (7384.1) and (7388.1) and (29796.1) and (10975.1) and (4519.1) and (7385.1) and (7386.1) and (1537.1) and (27089.1) and (7381.1) and (1337.1) and (1347.1) and (1340.1) and (1350.1) and (1327.1) and (1349.1) and (1329.1) and (1339.1) and (1345.1) and (170712.1) and (1351.1) and (9377.1) and (341947.1)",0,0,0,0
"CYOR_u10m","ubiquinol-6 cytochrome c reductase, Complex III","2 h[m] + 2 ficytC[m] + q10h2[m]  => 4 h[c] + q10[m] + 2 focytC[m] ","(7384.1) and (7388.1) and (4519.1) and (29796.2) and (10975.1) and (7385.1) and (7386.1) and (1537.1) and (27089.1) and (7381.1) or (7384.1) and (7388.1) and (4519.1) and (29796.1) and (10975.1) and (7385.1) and (1537.1) and (7386.1) and (27089.1) and (7381.1)",0,0,1000,0
"CYSALANaEx","L-alanine/L-cysteine Na-dependent exchange (Cys-L in)","na1[e] + ala_L[c] + cys_L[e]  => na1[c] + ala_L[e] + cys_L[c] ","(6509.1) or (6510.1)",0,0,1000,0
"CYSASNNaEx","L-cysteine/L-asparagine Na-dependent exchange (Cys-L in)","na1[e] + asn_L[c] + cys_L[e]  => na1[c] + asn_L[e] + cys_L[c] ","6510.1",0,0,1000,0
"CYSGLNNaEx","L-cysteine/L-glutamine Na-dependent exchange (Cys-L in)","na1[e] + cys_L[e] + gln_L[c]  => na1[c] + cys_L[c] + gln_L[e] ","6510.1",0,0,1000,0
"CYSGLTH","Glutathione:cystine oxidoreductase","Lcystin[c] + 2 gthrd[c]  <=> 2 cys_L[c] + gthox[c] ","",1,-1000,1000,0
"CYSGLUexR","L-cysteine/L-glutamine reversible exchanger","cys_L[e] + gln_L[c]  <=> cys_L[c] + gln_L[e] ","(6520.1) and (56301.1) or (8140.1) and (6520.1)",1,-1000,1000,0
"CYSGLYexR","L-cysteine/glycine reversible exchanger","cys_L[c] + gly[e]  <=> cys_L[e] + gly[c] ","(6520.1) and (23428.1) or (6520.1) and (23428.2) or (56301.1) and (6520.1)",1,-1000,1000,0
"CYSLYSL","L-Cystine Lysteine-lyase (deaminating)","h2o[c] + Lcystin[c]  => nh4[c] + pyr[c] + thcys[c] ","",0,0,1000,0
"CYSO","cysteine oxidase","o2[c] + cys_L[c]  => 2 h[c] + 3sala[c] ","(1036.1)",0,0,1000,0
"CYSSERNaEx","L-serine/L-cysteine Na-dependent exchange (Cys-L in)","na1[e] + cys_L[e] + ser_L[c]  => na1[c] + cys_L[c] + ser_L[e] ","(6509.1) or (6510.1)",0,0,1000,0
"CYSt4","L-cysteine reversible transport via sodium symport","na1[e] + cys_L[e]  => na1[c] + cys_L[c] ","(11254.1) or (54407.1) or ((340024.1) and (57393.1 or 59272.1))",0,0,1000,0
"CYSTA","cysteine transaminase","akg[c] + cys_L[c]  <=> glu_L[c] + mercppyr[c] ","(2805.1)",1,-1000,1000,0
"CYSTAm","cysteine transaminase (mitochondrial)","akg[m] + cys_L[m]  <=> glu_L[m] + mercppyr[m] ","(2806.1)",1,-1000,1000,0
"CYStec","L-cysteine transport via diffusion (extracellular to cytosol)","cys_L[e]  <=> cys_L[c] ","124935.1",1,-1000,1000,0
"CYSTGL","cystathionine g-lyase","h2o[c] + cyst_L[c]  => nh4[c] + 2obut[c] + cys_L[c] ","(1491.1) or (1491.2)",0,0,1000,0
"CYSTGLUex","L-cystine/L-glutamate exchanger","glu_L[c] + Lcystin[e]  => Lcystin[c] + glu_L[e] ","(23657.1 and 6520.1)",0,0,1000,0
"CYSTHRNaEx","L-cysteine/L-threonine Na-dependent exchange (Cys-L in)","na1[e] + cys_L[e] + thr_L[c]  => na1[c] + cys_L[c] + thr_L[e] ","(6509.1) or (6510.1)",0,0,1000,0
"CYSTS","cystathionine beta-synthase","hcys_L[c] + ser_L[c]  => h2o[c] + cyst_L[c] ","875.1",0,0,1000,0
"CYSTSERex","L-cystine/glycine exchanger (cystine in)","ser_L[c] + Lcystin[e]  => ser_L[e] + Lcystin[c] ","(6519.1 and 11136.1)",0,0,1000,0
"CYTD","cytidine deaminase","h2o[c] + h[c] + cytd[c]  => nh4[c] + uri[c] ","(978.1) or (57379.1)",0,0,1000,0
"CYTDK1","ATPcytidine 5-phosphotransferase","atp[c] + cytd[c]  => adp[c] + h[c] + cmp[c] ","(7371.1) or (83549.1)",0,0,1000,0
"CYTDK2m","cytidine kinase (ATP), mitochondrial","atp[m] + cytd[m]  => h[m] + adp[m] + cmp[m] ","",0,0,1000,0
"CYTDn","cytidine deaminase, nuclear","h2o[n] + cytd[n] + h[n]  => nh4[n] + uri[n] ","(57379.1)",0,0,1000,0
"CYTDt","cytidine facilated transport in cytosol","cytd[e]  <=> cytd[c] ","(3177.1) or (2030.1)",1,-1000,1000,0
"CYTDt4","cytidine transport in via sodium symport","na1[e] + cytd[e]  => na1[c] + cytd[c] ","(9154.1) or (9154.2) or (64078.1)",0,0,1000,0
"CYTDtl","Cytidine facilated transport from lysosome","cytd[l]  <=> cytd[c] ","(55315.1)",1,-1000,1000,0
"CYTDtm","cytidine facilated transport in mitochondria","cytd[c]  <=> cytd[m] ","(2030.1)",1,-1000,1000,0
"CYTDtn","cytidine  transport in nucleus","cytd[c]  <=> cytd[n] ","",1,-1000,1000,0
"CYTK1","cytidylate kinase (CMP)","atp[c] + cmp[c]  <=> adp[c] + cdp[c] ","51727.1",1,-1000,1000,0
"CYTK10","cytidylate kinase (CMP,dGTP)","cmp[c] + dgtp[c]  <=> cdp[c] + dgdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK10n","cytidylate kinase (CMP,dGTP),nuclear","cmp[n] + dgtp[n]  <=> cdp[n] + dgdp[n] ","(51727.1)",1,-1000,1000,0
"CYTK11","cytidylate kinase (dCMP,dGTP)","dgtp[c] + dcmp[c]  <=> dgdp[c] + dcdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK11n","cytidylate kinase (dCMP,dGTP),nuclear","dgtp[n] + dcmp[n]  <=> dgdp[n] + dcdp[n] ","(51727.1)",1,-1000,1000,0
"CYTK12","cytidylate kinase (dCMP,dCTP)","dcmp[c] + dctp[c]  <=> 2 dcdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK12n","cytidylate kinase (dCMP,dCTP),nuclear","dcmp[n] + dctp[n]  <=> 2 dcdp[n] ","(51727.1)",1,-1000,1000,0
"CYTK13","cytidylate kinase (dCMP,dATP)","datp[c] + dcmp[c]  <=> dadp[c] + dcdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK13n","cytidylate kinase (dCMP,dATP),nuclear","dcmp[n] + datp[n]  <=> dcdp[n] + dadp[n] ","(51727.1)",1,-1000,1000,0
"CYTK14","cytidylate kinase (dCMP,UTP)","utp[c] + dcmp[c]  <=> udp[c] + dcdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK14n","cytidylate kinase (dCMP,CTP),nuclear","dcmp[n] + utp[n]  <=> dcdp[n] + udp[n] ","(51727.1)",1,-1000,1000,0
"CYTK1m","cytidylate kinase (CMP),mitochondrial","atp[m] + cmp[m]  <=> adp[m] + cdp[m] ","(129607.1) ",1,-1000,1000,0
"CYTK1n","cytidylate kinase (CMP),nuclear","atp[n] + cmp[n]  <=> cdp[n] + adp[n] ","(51727.1)",1,-1000,1000,0
"CYTK2","cytidylate kinase (dCMP)","atp[c] + dcmp[c]  <=> adp[c] + dcdp[c] ","51727.1",1,-1000,1000,0
"CYTK2n","cytidylate kinase (dCMP),nuclear","atp[n] + dcmp[n]  <=> dcdp[n] + adp[n] ","(51727.1)",1,-1000,1000,0
"CYTK3","cytidylate kinase (CMP)(GTP)","gtp[c] + cmp[c]  <=> gdp[c] + cdp[c] ","(26289.1) or (26289.2)",1,-1000,1000,0
"CYTK3n","cytidylate kinase (dCMP,CTP),nuclear","ctp[n] + dcmp[n]  <=> cdp[n] + dcdp[n] ","(51727.1)",1,-1000,1000,0
"CYTK4","cytidylate kinase (dCMP)(GTP)","gtp[c] + dcmp[c]  <=> gdp[c] + dcdp[c] ","(26289.1) or (26289.2)",1,-1000,1000,0
"CYTK4n","cytidylate kinase (dCMP,GTP),nuclear","dcmp[n] + gtp[n]  <=> dcdp[n] + gdp[n] ","(51727.1)",1,-1000,1000,0
"CYTK5","cytidylate kinase (dCMP)","ctp[c] + dcmp[c]  <=> cdp[c] + dcdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK5n","cytidylate kinase (CMP),nuclear","cmp[n] + gtp[n]  <=> cdp[n] + gdp[n] ","(51727.1)",1,-1000,1000,0
"CYTK6","cytidylate kinase (CMP,CTP)","cmp[c] + ctp[c]  <=> 2 cdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK6n","cytidylate kinase (CMP,CTP),nuclear","ctp[n] + cmp[n]  <=> 2 cdp[n] ","(51727.1)",1,-1000,1000,0
"CYTK7","cytidylate kinase (CMP,UTP)","cmp[c] + utp[c]  <=> udp[c] + cdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK7n","cytidylate kinase (CMP,UTP),nuclear","cmp[n] + utp[n]  <=> cdp[n] + udp[n] ","(51727.1)",1,-1000,1000,0
"CYTK8","cytidylate kinase (CMP,dATP)","datp[c] + cmp[c]  <=> dadp[c] + cdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK8n","cytidylate kinase (CMP,dATP),nuclear","cmp[n] + datp[n]  <=> cdp[n] + dadp[n] ","(51727.1)",1,-1000,1000,0
"CYTK9","cytidylate kinase (CMP,dCTP)","cmp[c] + dctp[c]  <=> cdp[c] + dcdp[c] ","(51727.1)",1,-1000,1000,0
"CYTK9n","cytidylate kinase (CMP,dCTP),nuclear","cmp[n] + dctp[n]  <=> cdp[n] + dcdp[n] ","(51727.1)",1,-1000,1000,0
"D_3AIBt","D-3-amino-isobutyrate transport","3aib_D[c]  => 3aib_D[e] ","",0,0,1000,0
"D3AIBTm","D-3-Amino-isobutanoate:pyruvate aminotransferase, mitochondrial","pyr[m] + 3aib_D[m]  <=> 2mop[m] + ala_L[m] ","(64902.1)",1,-1000,1000,0
"DADA","Deoxyadenosine deaminase","h2o[c] + h[c] + dad_2[c]  => nh4[c] + din[c] ","(100.1)",0,0,1000,0
"DADAe","Deoxyadenosine deaminase, extracellular","h[e] + h2o[e] + dad_2[e]  => nh4[e] + din[e] ","(100.1)",0,0,1000,0
"DADNK","deoxyadenosine kinase","atp[c] + dad_2[c]  => adp[c] + h[c] + damp[c] ","",0,0,1000,0
"DADNt4","deoxyadenosine transport via diffusion","dad_2[e]  <=> dad_2[c] ","3177.1",1,-1000,1000,0
"DAG_HSter","diacylglycerol ER export","dag_hs[r]  => dag_hs[c] ","",0,0,1000,0
"DAGK_hs","Diacylglycerol phosphate kinase (homo sapiens)","atp[c] + dag_hs[c]  <=> adp[c] + h[c] + pa_hs[c] ","(9162.1) or (1607.1) or (8525.2) or (160851.1) or (1608.1) or (1607.2) or (8525.1) or (8527.1) or (1606.1) or (160851.2) or (8526.1) or (8525.3) or (1607.1) or (8527.2) or (1609.1)",1,-1000,1000,0
"DAGKn_hs","Diacylglycerol phosphate kinase (homo sapiens)","atp[n] + dag_hs[n]  <=> h[n] + adp[n] + pa_hs[n] ","(8525.1) or (9162.1)",1,-1000,1000,0
"DAGt","diacylglycerol transport","dag_hs[e]  <=> dag_hs[c] ","",1,-1000,1000,0
"DALAOXx","D-Alanine Oxidase (x)","o2[x] + h2o[x] + ala_D[x]  => h2o2[x] + pyr[x] + nh4[x] ","(1610.1)",0,0,1000,0
"DALAt2r","D-alanine transport via proton symport","h[e] + ala_D[e]  <=> h[c] + ala_D[c] ","(206358.1)",1,-1000,1000,0
"DALAt2rL","D-alanine transport via proton symport (lysosome)","h[l] + ala_D[l]  <=> h[c] + ala_D[c] ","(206358.1)",1,-1000,1000,0
"DALAxt","D-Alanine transport to perixosome","ala_D[c]  => ala_D[x] ","",0,0,1000,0
"DARGOp","D-arginine oxidase, perixosomal","o2[x] + h2o[x] + arg_D[x]  => h2o2[x] + nh4[x] + 5g2oxpt[x] ","(1610.1)",0,0,1000,0
"DASCBH","L-Dehydroascorbate lactonohydrolase","h2o[c] + dhdascb[c]  => h[c] + 23doguln[c] ","",0,0,1000,0
